county_fips,county_name,state_abbr,year,num_establishments,total_employment,total_wages,taxable_wages,avg_weekly_wage,avg_annual_pay,employment_yoy_pct_change,wage_yoy_pct_change,location_quotient_employment,unemployment_rate,median_household_income
35013,"County 013, NM",NM,2023,31862,103236,6832752950,5027255970,1252.3,65119.36,-0.48,4.08,0.6265,4.51,47941.8
35014,"County 014, NM",NM,2023,5010,26300,1969299633,1244311221,1380.95,71809.33,2.38,2.36,1.1194,4.79,46628.16
35015,"County 015, NM",NM,2023,5840,31034,2430209651,1523306799,1463.47,76100.32,3.45,4.99,0.9452,3.02,47840.17
35016,"County 016, NM",NM,2023,4659,15749,1204371393,765274501,1504.18,78217.34,4.35,3.24,1.3943,3.92,53324.55
35017,"County 017, NM",NM,2023,885,3848,275195383,194007202,1426.72,74189.56,0.44,5.04,1.8837,3.74,46854.92
35018,"County 018, NM",NM,2023,4369,17033,1069925174,765089437,1185.01,61620.74,6.15,4.21,0.7069,4.34,37060.35
35019,"County 019, NM",NM,2023,7628,19263,1464672118,1101275742,1396.35,72610.0,1.44,2.92,1.1278,3.14,50116.07
35020,"County 020, NM",NM,2023,11170,28991,2124615789,1367108844,1456.88,75757.76,1.39,6.23,0.6187,3.62,56521.18
35021,"County 021, NM",NM,2023,2810,11611,945208876,709047079,1576.22,81963.42,4.88,4.42,1.3508,2.79,62364.26
35022,"County 022, NM",NM,2023,159,406,28002851,21488922,1348.28,70110.8,-0.07,2.76,0.8241,4.01,45761.78
35023,"County 023, NM",NM,2023,7464,28488,2125827376,1472567370,1394.81,72530.0,4.47,6.7,1.4363,3.75,37686.57
35024,"County 024, NM",NM,2023,10733,32267,1784783606,1313728222,1025.2,53310.32,0.34,5.33,0.6975,4.39,41705.51
35025,"County 025, NM",NM,2023,4011,8598,526743564,328450491,1185.43,61642.31,2.99,2.04,0.6104,5.0,48646.75
35026,"County 026, NM",NM,2023,11737,47037,3575395332,2778636813,1485.57,77249.73,-0.98,2.67,1.139,5.07,57307.53
35027,"County 027, NM",NM,2023,4962,16208,1099755682,721718596,1280.59,66590.7,4.51,5.13,1.5128,4.49,41839.12
35028,"County 028, NM",NM,2023,2004,5336,383316788,294743590,1393.97,72486.5,4.56,1.37,1.1133,4.04,53543.59
35029,"County 029, NM",NM,2023,666,1943,135121674,103480799,1395.16,72548.34,2.9,4.23,0.6641,4.51,44473.65
35030,"County 030, NM",NM,2023,640,2349,179306534,130317318,1444.01,75088.31,2.41,3.92,1.064,3.14,51110.39
35031,"County 031, NM",NM,2023,7299,41594,2174073911,1629883456,1032.94,53712.86,-0.85,4.34,1.2418,4.89,45421.78
35032,"County 032, NM",NM,2023,2369,10523,623554095,484565308,1111.56,57801.32,4.85,1.49,0.7995,5.86,44265.0
35033,"County 033, NM",NM,2023,9825,28436,2009167047,1372027244,1423.21,74007.08,0.73,3.6,1.1383,3.38,47539.67
36001,"County 001, NY",NY,2023,41355,183578,13348928936,10304431793,1452.35,75522.05,3.08,3.79,0.9553,2.87,49263.58
36002,"County 002, NY",NY,2023,13156,19028,1289541328,783042598,1264.45,65751.35,1.24,3.65,0.8845,5.44,45610.71
36003,"County 003, NY",NY,2023,1155,3933,231529245,180570342,1132.95,58913.19,1.31,4.01,0.8967,3.87,47786.02
36004,"County 004, NY",NY,2023,10462,35843,2383489281,1798981578,1345.62,69972.5,-2.46,2.85,1.1372,5.59,53036.53
36005,"County 005, NY",NY,2023,683,1793,124520961,84278991,1305.13,67866.92,1.37,4.66,0.697,3.4,48270.69
36006,"County 006, NY",NY,2023,16704,75689,4759712038,3454517069,1242.24,64596.37,-2.87,3.68,1.0314,5.56,38279.17
36007,"County 007, NY",NY,2023,14834,57590,4411541386,2700275559,1460.78,75960.79,4.0,3.39,0.9886,4.51,51966.31
36008,"County 008, NY",NY,2023,2240,8064,492163473,320254586,1119.69,58224.13,0.13,0.44,0.8847,5.18,49451.29
36009,"County 009, NY",NY,2023,17506,43268,2637312504,1854799432,1160.2,60330.21,2.39,3.07,1.2718,5.34,34862.29
36010,"County 010, NY",NY,2023,895,3097,192459379,139155603,1241.06,64535.21,0.22,4.92,1.4945,4.43,40427.85
36011,"County 011, NY",NY,2023,4602,15063,951809774,654353039,1200.61,62431.94,4.11,3.85,0.6984,4.72,39379.58
36012,"County 012, NY",NY,2023,26431,91721,5011444901,3367627534,1046.02,54393.06,-1.38,5.42,0.9074,5.45,40505.76
36013,"County 013, NY",NY,2023,4579,21118,1284009827,931315548,1137.49,59149.3,1.14,3.88,0.9874,4.81,49026.65
36014,"County 014, NY",NY,2023,2931,20797,1072520826,829265513,998.34,51913.47,2.08,6.01,1.349,6.61,39239.91
36015,"County 015, NY",NY,2023,15037,44843,2607390277,1566443484,1146.47,59616.32,2.41,6.93,0.6558,6.33,41860.38
36016,"County 016, NY",NY,2023,3221,10441,481384646,332390054,901.26,46865.45,1.66,1.91,0.6263,5.93,34996.11
36017,"County 017, NY",NY,2023,2769,17367,1008579493,637233531,1147.91,59691.57,2.62,1.89,1.1962,5.76,38646.81
36018,"County 018, NY",NY,2023,11076,52332,3736944764,2652785301,1344.46,69912.1,-1.25,3.51,1.1692,2.94,45663.04
36019,"County 019, NY",NY,2023,5324,20736,1315076535,984099010,1264.19,65737.9,2.4,2.99,1.4556,4.61,52408.54
36020,"County 020, NY",NY,2023,18705,70514,4375965907,3393173589,1190.86,61924.94,-1.37,6.13,0.8185,6.03,50538.2
36021,"County 021, NY",NY,2023,1555,6870,397880395,311222594,1149.59,59778.44,-0.02,3.26,1.5302,5.36,53064.09
36022,"County 022, NY",NY,2023,5402,17926,1127248459,895960424,1195.15,62147.83,5.27,4.01,1.3402,4.3,46582.8
36023,"County 023, NY",NY,2023,4125,22188,1490893593,1042476910,1336.06,69475.08,-3.29,4.69,1.7392,4.12,58625.02
36024,"County 024, NY",NY,2023,183,903,58353467,41774018,1187.44,61746.73,1.75,3.81,0.9512,4.99,42846.74
36025,"County 025, NY",NY,2023,2228,9051,564748005,402788250,1206.36,62730.77,-3.08,5.63,0.7188,4.94,42042.56
36026,"County 026, NY",NY,2023,496,1988,120971458,82544405,1166.9,60678.73,3.71,2.88,0.4781,5.61,48016.56
36027,"County 027, NY",NY,2023,18849,79532,5791879103,3491912482,1435.93,74668.39,1.19,6.73,1.1514,6.33,51871.24
36028,"County 028, NY",NY,2023,2042,8728,488852259,355641117,1094.43,56910.26,6.31,3.9,0.5102,4.83,43795.27
36029,"County 029, NY",NY,2023,58854,140430,8678311287,6481009432,1134.1,58973.12,3.87,3.29,0.6024,5.92,50399.83
36030,"County 030, NY",NY,2023,24628,173671,10125884972,7053830555,1144.93,59536.37,1.79,2.85,0.8819,5.64,40327.9
36031,"County 031, NY",NY,2023,1280,7292,532197328,390242196,1430.24,74372.54,-0.15,3.28,1.4477,2.8,48525.55
36032,"County 032, NY",NY,2023,1047,3748,175667398,122956452,943.76,49075.52,-0.09,4.55,1.2642,6.3,39321.16
36033,"County 033, NY",NY,2023,866,3392,237974164,175099375,1326.2,68962.49,5.74,3.21,0.8252,4.63,39896.15
36034,"County 034, NY",NY,2023,7126,37524,2160155109,1654917424,1151.85,59896.42,1.6,2.36,1.405,5.98,36772.68
36035,"County 035, NY",NY,2023,1335,6588,413759522,311744084,1186.62,61704.35,3.64,2.54,0.8304,5.83,37059.22
36036,"County 036, NY",NY,2023,445,2105,109574425,86586387,1005.0,52260.17,4.33,1.19,0.6922,6.08,43967.88
36037,"County 037, NY",NY,2023,1437,7522,428320037,311117978,1094.43,56910.54,4.22,2.09,1.5051,4.54,48312.55
36038,"County 038, NY",NY,2023,6385,12013,765923743,544202534,1232.31,64080.12,4.81,4.65,1.3656,5.23,44301.61
36039,"County 039, NY",NY,2023,6202,25922,1843418701,1168898964,1314.26,68341.45,4.4,4.24,1.0966,5.66,50971.4
36040,"County 040, NY",NY,2023,6321,10279,678171229,479465179,1282.27,66677.96,4.53,3.24,1.2345,5.25,43672.78
36041,"County 041, NY",NY,2023,10784,47900,2460314242,1491433235,1039.59,54058.83,3.33,2.94,1.304,6.19,39324.44
36042,"County 042, NY",NY,2023,1047,6573,295867717,229583317,836.83,43514.92,-2.12,2.09,0.5644,6.58,29821.35
36043,"County 043, NY",NY,2023,2568,10217,661592670,469066022,1263.43,65698.27,1.38,2.66,1.0587,4.47,44317.95
36044,"County 044, NY",NY,2023,6851,29206,1698735422,1153131389,1151.04,59854.21,-0.84,4.82,0.9049,5.56,44908.73
36045,"County 045, NY",NY,2023,7916,22406,1488424067,994591620,1290.95,67129.26,0.96,4.14,0.7509,4.92,46724.97
36046,"County 046, NY",NY,2023,17250,101234,5834372274,3806533565,1162.45,60447.5,-2.86,1.9,0.8324,6.16,37153.98
36047,"County 047, NY",NY,2023,6589,16139,871745479,550987998,1016.12,52838.14,5.03,3.18,0.6699,5.43,42621.69
36048,"County 048, NY",NY,2023,42964,124473,5494395091,3521142877,866.84,45075.6,-0.42,4.14,1.0768,4.85,41181.22
36049,"County 049, NY",NY,2023,9364,22197,1592820710,976773101,1361.18,70781.43,-0.78,6.39,0.7288,6.86,43966.69
36050,"County 050, NY",NY,2023,3387,9338,479269023,323898477,999.62,51980.34,7.72,3.93,0.3569,6.06,43713.3
36051,"County 051, NY",NY,2023,1673,6983,433037928,334051680,1182.88,61509.86,0.88,0.97,0.9237,5.73,44853.12
36052,"County 052, NY",NY,2023,17829,52284,3555987429,2737816593,1247.49,64869.25,2.67,7.1,0.6629,5.93,51738.96
36053,"County 053, NY",NY,2023,11344,41916,2490084865,1872822000,1117.51,58110.55,0.29,3.0,0.8875,4.63,40663.29
36054,"County 054, NY",NY,2023,11474,26066,1463319728,923128277,1094.51,56914.43,1.16,3.65,1.0962,5.97,43834.38
36055,"County 055, NY",NY,2023,1230,4274,241505324,178611075,1102.34,57321.49,-0.9,3.86,1.1876,5.54,30278.19
36056,"County 056, NY",NY,2023,36811,85972,6823922464,4423313565,1494.77,77728.14,3.41,4.62,1.0285,3.99,58506.16
36057,"County 057, NY",NY,2023,733,1842,131087580,81703421,1339.04,69630.24,0.68,3.83,1.2865,4.64,52221.01
36058,"County 058, NY",NY,2023,3974,15794,824677768,650908466,1032.59,53694.77,1.95,3.73,1.1914,6.87,42012.38
36059,"County 059, NY",NY,2023,4777,17968,1040706292,756393710,1123.88,58441.84,-0.53,3.4,0.5862,5.33,43179.57
36060,"County 060, NY",NY,2023,21986,120485,7636802048,5987162279,1201.24,62464.67,0.57,7.17,0.8644,5.53,32338.16
36061,"County 061, NY",NY,2023,17377,93330,5782421869,4372401812,1236.97,64322.21,0.73,7.15,0.791,7.32,52028.83
36062,"County 062, NY",NY,2023,1389,4341,189151908,138941089,841.41,43753.3,1.12,2.87,1.4588,5.55,34286.99
37001,"County 001, NC",NC,2023,3638,10242,415707888,323383909,796.44,41414.86,5.91,3.57,0.3533,3.06,46117.74
37002,"County 002, NC",NC,2023,4738,23366,1254088737,796424028,990.61,51511.62,4.99,2.0,0.8034,1.7,54434.13
37003,"County 003, NC",NC,2023,27699,107351,5527852944,3747726652,948.4,49316.73,-2.01,5.76,1.0428,2.47,49939.37
37004,"County 004, NC",NC,2023,140,617,33858376,24507962,1108.05,57618.77,0.55,6.25,0.6321,3.16,65085.19
37005,"County 005, NC",NC,2023,6981,26937,1425650390,873412865,1048.16,54504.32,1.8,2.41,1.5439,1.15,54781.71
37006,"County 006, NC",NC,2023,28995,99139,4016970075,3008384934,751.92,39099.72,-2.17,6.97,0.7825,2.94,47759.24
37007,"County 007, NC",NC,2023,2524,9756,427112161,262462010,864.37,44947.29,-0.72,2.86,1.185,1.59,54880.04
37008,"County 008, NC",NC,2023,3042,10755,385061934,304926931,697.4,36264.93,2.46,5.93,0.8933,2.85,43388.7
37009,"County 009, NC",NC,2023,1660,5037,271978834,194820506,1069.64,55621.16,0.06,-0.07,0.7696,2.26,54744.99
37010,"County 010, NC",NC,2023,4939,14045,477569708,323850550,660.42,34341.96,-0.9,1.32,0.8802,2.73,45290.67
37011,"County 011, NC",NC,2023,1747,6383,376959745,230511226,1099.86,57192.61,2.23,4.75,1.5143,1.0,60234.75
37012,"County 012, NC",NC,2023,5046,16344,615114507,398354235,756.22,39323.37,0.08,4.14,1.3493,2.22,54274.04
37013,"County 013, NC",NC,2023,2863,13955,646291806,511468552,908.84,47259.83,0.81,4.63,1.6307,2.54,60280.54
37014,"County 014, NC",NC,2023,11514,27917,1587729786,1091790663,1098.77,57136.2,3.17,3.45,0.5377,1.0,53665.51
37015,"County 015, NC",NC,2023,3475,9243,462432437,281549713,921.22,47903.34,3.78,1.24,0.7686,1.0,53879.13
37016,"County 016, NC",NC,2023,4074,13717,681287822,493283496,961.12,49978.45,2.36,3.46,2.057,1.58,53715.19
37017,"County 017, NC",NC,2023,25284,127758,5952718297,4647442753,885.7,46056.48,-0.56,3.45,1.5963,2.16,50203.84
37018,"County 018, NC",NC,2023,2628,8806,516310244,310663371,1174.35,61066.21,3.71,3.78,0.6448,1.0,59868.93
37019,"County 019, NC",NC,2023,280,727,38166775,28215719,1005.49,52285.4,2.64,1.75,0.7491,1.56,47583.27
37020,"County 020, NC",NC,2023,1911,9553,452525928,299017486,923.95,48045.26,3.95,8.12,1.4959,1.0,49595.76
37021,"County 021, NC",NC,2023,7673,33560,1278191168,808733135,716.93,37280.35,1.73,1.66,1.4102,2.94,39308.56
37022,"County 022, NC",NC,2023,758,2127,100377957,65245469,899.8,46789.74,2.04,2.6,0.8532,1.97,57684.29
37023,"County 023, NC",NC,2023,18604,73182,3120828556,2479142595,789.91,41075.19,3.27,5.25,1.2103,2.77,38928.98
37024,"County 024, NC",NC,2023,483,1660,87181085,54102994,963.55,50104.42,3.23,4.72,0.6787,2.2,44747.18
37025,"County 025, NC",NC,2023,1349,4498,261218469,195433239,1086.94,56520.9,3.41,7.66,1.2957,1.49,51042.9
37026,"County 026, NC",NC,2023,9016,32936,1842344773,1265698888,1129.55,58736.59,7.95,6.97,1.1917,2.44,54873.12
37027,"County 027, NC",NC,2023,1670,9525,349206165,272197673,691.99,35983.34,3.8,3.64,0.9726,2.75,48368.4
37028,"County 028, NC",NC,2023,2775,17874,947409292,720319467,990.79,51521.24,0.0,5.35,0.9456,2.3,46200.36
37029,"County 029, NC",NC,2023,15649,48537,2612092408,2074939860,1022.38,53163.68,3.72,2.53,0.6813,2.51,54756.01
37030,"County 030, NC",NC,2023,3487,19752,856966846,595549665,877.99,45655.36,4.68,5.47,2.5914,2.43,50920.01
37031,"County 031, NC",NC,2023,1303,8561,311286994,218023425,713.47,37100.27,2.83,3.72,1.6244,3.54,46327.22
37032,"County 032, NC",NC,2023,12352,52665,2730980733,1997205867,985.05,51222.44,3.52,3.05,1.2875,2.7,51512.33
37033,"County 033, NC",NC,2023,779,2544,128523014,84617484,965.61,50211.84,2.09,5.6,0.7536,1.15,51199.93
37034,"County 034, NC",NC,2023,42021,179788,10263949090,6707945307,1072.09,55748.56,2.4,6.13,1.6295,1.0,55701.8
37035,"County 035, NC",NC,2023,3623,12705,593809165,394931770,938.21,48787.05,3.23,4.01,0.6787,3.22,54209.23
37036,"County 036, NC",NC,2023,5697,20075,1130838247,686042648,1046.15,54400.05,6.9,5.7,0.9792,1.0,54684.39
37037,"County 037, NC",NC,2023,1571,4313,244757769,177298265,1053.32,54772.66,3.23,2.24,1.2208,1.04,45246.72
37038,"County 038, NC",NC,2023,29243,64725,3250885240,2300771554,1013.05,52678.56,3.79,2.8,0.6878,1.48,59939.37
37039,"County 039, NC",NC,2023,987,3009,156781475,99131111,983.07,51119.6,0.93,6.11,1.2966,1.85,52672.46
37040,"County 040, NC",NC,2023,1797,9766,519865879,355012364,1014.65,52761.59,6.9,1.77,0.9747,1.59,61821.33
37041,"County 041, NC",NC,2023,1470,4493,185046400,132313558,812.27,42237.98,0.99,6.97,0.8475,1.19,46158.74
37042,"County 042, NC",NC,2023,1625,4990,195546483,128383980,722.39,37564.17,4.27,2.83,1.0546,2.32,50319.68
37043,"County 043, NC",NC,2023,3106,9779,482833689,347436046,978.74,50894.54,1.67,3.55,0.7973,1.01,50396.79
37044,"County 044, NC",NC,2023,13928,49809,2113373502,1296238080,832.47,43288.64,-0.73,6.24,1.9022,1.0,50702.76
37045,"County 045, NC",NC,2023,5090,17829,917876685,730330189,971.53,50519.46,-0.95,4.58,0.7139,2.7,41877.21
37046,"County 046, NC",NC,2023,1734,7828,387830183,277942512,969.34,50405.53,2.08,7.6,1.625,1.62,51774.67
37047,"County 047, NC",NC,2023,5639,23374,668088968,410864189,574.94,29896.71,2.13,3.63,1.1023,2.16,43356.51
37048,"County 048, NC",NC,2023,9350,30633,1635092601,1149812816,1010.31,52536.36,7.34,4.37,1.0654,1.06,52960.61
37049,"County 049, NC",NC,2023,3966,17804,1016787950,642070313,1091.74,56770.25,3.61,1.67,1.1,2.38,54018.56
37050,"County 050, NC",NC,2023,12483,33221,1888232140,1182172770,1044.78,54328.33,4.29,4.33,1.4674,1.53,51487.03
37051,"County 051, NC",NC,2023,3617,12600,452115449,301661587,693.12,36042.16,2.21,2.78,1.1572,2.71,49385.37
37052,"County 052, NC",NC,2023,6664,27579,1652974947,1172294474,1207.63,62796.76,-1.47,4.5,0.9105,1.0,57923.51
37053,"County 053, NC",NC,2023,2004,7998,426937671,280255526,1016.45,52855.15,3.45,5.56,1.2144,1.73,43126.75
37054,"County 054, NC",NC,2023,1233,4359,251527976,186982184,1113.46,57899.87,-0.78,4.39,1.0886,1.0,55748.48
37055,"County 055, NC",NC,2023,601,2369,108782607,76635011,875.72,45537.56,2.65,7.84,0.7155,1.6,53658.9
37056,"County 056, NC",NC,2023,13960,35610,1014678888,635708480,569.83,29631.18,1.08,6.29,1.4016,1.7,49862.17
37057,"County 057, NC",NC,2023,2815,8923,278797856,200988839,605.07,31463.55,2.29,4.97,1.0368,2.25,39890.0
37058,"County 058, NC",NC,2023,1179,7870,330291959,248295731,829.44,43130.99,4.43,3.84,0.6885,2.64,54361.28
37059,"County 059, NC",NC,2023,25274,149963,7345807922,4795526375,947.84,49287.83,7.31,5.95,0.7014,1.94,54414.45
37060,"County 060, NC",NC,2023,442,1794,58032082,44498908,625.48,32525.09,1.96,3.91,1.2214,3.17,36069.73
37061,"County 061, NC",NC,2023,2014,8780,474801358,287084360,1005.99,52311.45,5.34,2.64,1.3472,2.87,59397.41
37062,"County 062, NC",NC,2023,22366,78100,4018038434,2849470347,945.43,49162.44,3.76,4.78,0.7225,1.17,50877.14
37063,"County 063, NC",NC,2023,313,1435,54670485,38094167,718.82,37378.61,0.22,3.54,1.9265,2.05,37932.11
37064,"County 064, NC",NC,2023,11146,49901,2298396145,1445475299,919.11,47793.97,0.51,4.05,0.6586,3.08,46147.36
37065,"County 065, NC",NC,2023,908,3370,245588229,181890426,1367.05,71086.43,1.4,1.09,0.9446,2.24,63445.64
37066,"County 066, NC",NC,2023,1194,4649,186359536,123043223,796.79,41433.19,3.87,3.53,1.4649,2.14,46677.39
37067,"County 067, NC",NC,2023,578,2993,158047949,120381074,967.95,50333.58,7.05,3.85,0.9604,1.19,62183.44
37068,"County 068, NC",NC,2023,1470,2428,131505725,90093825,1031.27,53626.29,4.95,3.9,1.2928,1.67,53807.33
37069,"County 069, NC",NC,2023,3030,10665,558795022,375513864,1034.36,53786.98,5.14,3.43,1.1718,2.82,49230.83
37070,"County 070, NC",NC,2023,2010,4912,241398425,166968133,900.54,46828.18,-0.71,1.2,1.5006,3.49,47513.01
37071,"County 071, NC",NC,2023,13470,54830,2447414004,1812941397,883.21,45926.67,-0.52,5.9,1.2128,1.99,59982.78
37072,"County 072, NC",NC,2023,5424,33740,1388536052,1024294835,780.29,40574.99,-0.48,-0.27,1.0603,1.0,46434.1
37073,"County 073, NC",NC,2023,1192,6285,262051929,167184172,780.9,40606.8,2.25,3.18,0.996,3.7,49048.67
37074,"County 074, NC",NC,2023,2023,6509,321780214,213234313,912.94,47472.89,1.52,2.92,0.8378,2.16,49319.45
37075,"County 075, NC",NC,2023,162918,557424,29461037530,22513340959,1068.07,55539.7,6.86,5.04,1.118,2.75,58620.59
37076,"County 076, NC",NC,2023,997,3394,186565966,142876730,1013.31,52692.33,2.12,5.58,1.0801,3.29,57253.33
37077,"County 077, NC",NC,2023,3517,10129,364972837,224619288,698.12,36302.02,1.17,3.64,1.0184,2.62,54803.94
37078,"County 078, NC",NC,2023,76099,339835,15079750270,9764582002,849.39,44168.34,0.59,-0.22,0.7805,1.0,44895.69
37079,"County 079, NC",NC,2023,2578,15037,498159963,326038110,619.8,32229.49,4.57,4.43,1.515,2.55,41956.09
37080,"County 080, NC",NC,2023,24562,69974,3395091774,2417297330,944.17,49096.94,7.6,3.36,0.8802,1.58,53817.04
37081,"County 081, NC",NC,2023,4893,13989,707052940,433733296,937.1,48729.28,-3.09,1.26,0.9159,1.31,52221.65
37082,"County 082, NC",NC,2023,16741,98443,4903336699,3812124667,941.8,48973.71,-3.52,3.95,0.9486,2.63,55429.58
37083,"County 083, NC",NC,2023,805,3173,184206908,118629300,1085.35,56438.01,0.94,1.67,0.9962,1.25,42846.95
37084,"County 084, NC",NC,2023,7216,27098,1306957894,797495506,914.89,47574.25,0.91,5.37,0.6827,1.61,59679.93
37085,"County 085, NC",NC,2023,1239,7095,340021351,238437299,929.66,48342.55,1.7,1.56,0.7753,1.0,55213.5
37086,"County 086, NC",NC,2023,4896,12388,571863113,394246849,923.95,48045.31,1.64,2.96,1.2542,1.0,58636.82
37087,"County 087, NC",NC,2023,51989,184568,9734994970,6445651403,1009.47,52492.49,-2.48,0.51,1.0958,2.99,46893.98
37088,"County 088, NC",NC,2023,4958,9456,483131430,331469409,973.68,50631.26,-0.69,5.06,0.6999,1.72,58259.31
37089,"County 089, NC",NC,2023,31377,82909,2409152696,1546141241,573.35,29814.06,3.15,4.51,1.3669,3.66,41671.96
37090,"County 090, NC",NC,2023,3006,8445,326812292,210564729,776.16,40360.13,0.28,4.47,1.225,2.36,51296.06
37091,"County 091, NC",NC,2023,1576,3929,228952095,141500837,1176.17,61161.0,3.37,2.14,1.0944,1.11,53164.65
37092,"County 092, NC",NC,2023,141052,527243,23017074627,14106804948,815.31,42396.29,-0.23,3.74,0.9861,1.96,44398.43
37093,"County 093, NC",NC,2023,1959,7157,463484061,332409864,1250.87,65045.47,1.09,6.81,1.0828,1.87,61335.53
37094,"County 094, NC",NC,2023,14376,51717,2492880642,1519561269,889.28,46242.65,3.68,2.45,1.0938,2.01,49568.48
37095,"County 095, NC",NC,2023,18124,56470,3615424353,2872940341,1223.88,63641.92,3.19,3.16,0.6903,1.35,45097.97
37096,"County 096, NC",NC,2023,6613,19878,711520389,448659869,715.89,37226.29,0.08,4.78,1.0395,2.28,44208.22
37097,"County 097, NC",NC,2023,34391,89835,4674829380,3188532309,1039.52,54055.11,2.89,4.86,0.856,1.0,58635.6
37098,"County 098, NC",NC,2023,1038,2812,149393969,92814181,1044.28,54302.67,1.76,6.57,1.772,2.08,54398.17
37099,"County 099, NC",NC,2023,6469,20058,888167476,659400589,883.61,45947.77,4.66,5.71,0.8009,2.93,42534.76
37100,"County 100, NC",NC,2023,3905,15330,735541203,516483403,896.53,46619.31,5.92,2.76,2.202,1.56,51955.54
38001,"County 001, ND",ND,2023,22826,132256,8772786215,5521320259,1276.06,66355.04,1.39,3.35,1.4859,5.86,63297.02
38002,"County 002, ND",ND,2023,30448,129714,9109149455,6437525568,1397.34,72661.73,-0.83,7.17,0.6946,4.89,72358.75
38003,"County 003, ND",ND,2023,6526,33127,2279244581,1752980242,1293.77,67275.99,-0.85,4.18,0.6317,6.65,68859.69
38004,"County 004, ND",ND,2023,857,3057,192085211,150334352,1265.63,65812.71,3.05,5.54,1.0921,6.6,74344.72
38005,"County 005, ND",ND,2023,5998,26242,1950333573,1289625334,1386.75,72111.07,0.23,6.72,0.9231,4.72,67380.06
38006,"County 006, ND",ND,2023,764,4166,292343242,181020356,1334.28,69382.78,-2.47,3.97,1.2902,6.72,59550.78
38007,"County 007, ND",ND,2023,8861,14908,998193361,794815864,1246.86,64836.88,1.81,3.62,0.9105,5.44,63233.27
38008,"County 008, ND",ND,2023,24340,133936,8510246272,5652355689,1183.5,61541.85,4.15,2.76,0.9449,7.24,60646.15
38009,"County 009, ND",ND,2023,20332,74290,5712712135,4027493463,1516.54,78860.11,0.87,4.07,1.4014,4.78,62742.85
38010,"County 010, ND",ND,2023,1253,3611,245849767,183713672,1334.6,69399.35,0.86,1.13,1.4755,4.21,74514.73
38011,"County 011, ND",ND,2023,3811,13870,776448424,477261971,1127.9,58651.05,-0.65,4.42,0.3988,4.54,67014.06
38012,"County 012, ND",ND,2023,1352,5032,274187191,210577327,1037.42,53945.62,3.56,3.04,1.404,5.98,63848.83
38013,"County 013, ND",ND,2023,4967,20873,1056704141,652239586,1000.34,52017.51,5.86,2.8,0.7737,5.99,60327.14
38014,"County 014, ND",ND,2023,720,4067,130661002,79149370,646.37,33611.21,-0.65,5.2,1.4429,8.27,51191.26
38015,"County 015, ND",ND,2023,1581,5758,416222698,275261014,1403.9,73002.87,-2.75,2.13,0.5133,6.13,69848.72
38016,"County 016, ND",ND,2023,5709,15170,937050656,574725814,1158.19,60226.11,2.79,8.86,1.8014,4.57,64184.67
38017,"County 017, ND",ND,2023,24785,86351,3766935196,2341885221,829.96,43157.98,1.83,2.0,1.0887,6.06,55802.68
38018,"County 018, ND",ND,2023,1328,6237,391720930,264610948,1260.9,65566.85,3.77,2.23,0.7738,6.04,65907.79
38019,"County 019, ND",ND,2023,5254,15592,906177922,643397943,1093.18,56845.15,-0.53,5.3,1.3801,5.35,59606.24
38020,"County 020, ND",ND,2023,5405,22348,1426340923,947821771,1265.99,65831.53,0.14,5.51,0.8282,4.39,71462.59
38021,"County 021, ND",ND,2023,19984,60739,4573770467,3382669666,1399.23,72760.01,0.11,4.09,1.062,4.98,66729.89
38022,"County 022, ND",ND,2023,1975,4482,326273563,224714464,1367.81,71126.06,1.37,4.15,1.2217,5.49,61971.43
38023,"County 023, ND",ND,2023,17029,109485,6336505174,5068179463,1153.36,59974.65,2.58,4.17,2.6283,6.11,71528.22
38024,"County 024, ND",ND,2023,20263,54237,3459998725,2437099947,1233.14,64123.03,-0.25,2.69,1.3311,6.14,59001.44
38025,"County 025, ND",ND,2023,1137,3548,206704966,153465404,1146.2,59602.62,2.71,6.07,2.7547,6.07,72129.58
38026,"County 026, ND",ND,2023,20643,89526,6114663367,3804405425,1272.11,66149.5,-0.46,4.9,0.8792,4.56,67210.84
38027,"County 027, ND",ND,2023,6815,17304,968199745,621790162,1071.33,55709.09,0.35,3.09,0.5907,6.21,64593.89
38028,"County 028, ND",ND,2023,14795,80144,5249239771,4073706343,1310.79,68161.3,3.5,4.14,0.8573,5.85,73655.9
38029,"County 029, ND",ND,2023,278,600,38701255,27315173,1184.42,61589.87,-0.48,1.61,0.9534,5.49,63163.4
38030,"County 030, ND",ND,2023,5595,27985,1594205097,1143508886,1119.53,58215.61,-0.9,6.43,1.2271,3.91,64422.22
38031,"County 031, ND",ND,2023,6912,31391,2043178466,1624152153,1216.94,63281.04,0.2,6.75,1.0116,7.05,81202.88
38032,"County 032, ND",ND,2023,784,2870,203147227,122016253,1380.11,71765.65,2.93,2.52,0.4158,5.35,64324.22
38033,"County 033, ND",ND,2023,261,1050,64742445,45103129,1246.8,64833.38,5.63,2.57,1.7564,7.16,66353.96
38034,"County 034, ND",ND,2023,3484,14723,1041859448,657444325,1392.48,72409.06,-0.61,2.44,0.9443,6.08,66082.12
38035,"County 035, ND",ND,2023,6242,24711,1652288363,1147875708,1319.26,68601.35,1.13,4.44,1.6122,5.6,77187.54
